"tab_name","tab_desc","series","module","var","var_desc","analyzable","binary_ref_group","comment_var","version_date","is_comment","is_weight","is_questionnaire","is_ecological","is_binary","is_ordinal","categorical_ref_group","categorical_levels","N","age_range_low","age_range_high","age_median","female_N","female_pct","white_N","white_pct","mexican_N","mexican_pct","black_N","black_pct","other_hispanic_N","other_hispanic_pct","other_N","other_pct","series_num","category","sub_category"
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZXY","m,p-Xylene (ug/cubic meter)",1,NA,"LBDZXYLC","2009-11-13",0,0,0,0,0,NA,NA,NA,646,20,59,37.5,352,0.544891640866873,272,0.421052631578947,185,0.286377708978328,125,0.193498452012384,44,0.0681114551083591,20,0.0309597523219814,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZOX","o-Xylene (ug/cubic meter)",1,NA,"LBDZOXLC","2009-11-13",0,0,0,0,0,NA,NA,NA,646,20,59,37.5,352,0.544891640866873,272,0.421052631578947,185,0.286377708978328,125,0.193498452012384,44,0.0681114551083591,20,0.0309597523219814,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZTI","Trichloroethene (ug/cubic meter)",1,NA,"LBDZTILC","2009-11-13",0,0,0,0,0,NA,NA,NA,644,20,59,38,354,0.549689440993789,272,0.422360248447205,184,0.285714285714286,126,0.195652173913043,43,0.0667701863354037,19,0.0295031055900621,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZTO","Toluene (ug/cubic meter)",1,NA,"LBDZTOLC","2009-11-13",0,0,0,0,0,NA,NA,NA,638,20,59,37.5,348,0.545454545454545,268,0.420062695924765,182,0.285266457680251,125,0.195924764890282,44,0.0689655172413793,19,0.0297805642633229,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZTE","Tetrachloroethene (ug/cubic meter)",1,NA,"LBDZTELC","2009-11-13",0,0,0,0,0,NA,NA,NA,642,20,59,37.5,350,0.545171339563863,271,0.422118380062305,182,0.283489096573209,126,0.196261682242991,43,0.0669781931464174,20,0.0311526479750779,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZEB","Ethylbenzene (ug/cubic meter)",1,NA,"LBDZEBLC","2009-11-13",0,0,0,0,0,NA,NA,NA,642,20,59,38,348,0.542056074766355,268,0.417445482866044,184,0.286604361370716,126,0.196261682242991,44,0.0685358255451713,20,0.0311526479750779,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZCF","Chloroform (ug/cubic meter)",1,NA,"LBDZCFLC","2009-11-13",0,0,0,0,0,NA,NA,NA,651,20,59,37,355,0.54531490015361,273,0.419354838709677,186,0.285714285714286,128,0.196620583717358,45,0.0691244239631336,19,0.0291858678955453,1,"volatile compounds",NA
"lab21","Volatile Organic Compounds","1999-2000","laboratory","LBXZBZ","Benzene (ug/cubic meter)",1,NA,"LBDZBZLC","2009-11-13",0,0,0,0,0,NA,NA,NA,647,20,59,37,352,0.544049459041731,271,0.418856259659969,185,0.285935085007728,126,0.194744976816074,45,0.0695517774343122,20,0.0309119010819165,1,"volatile compounds",NA
"lab20","Lead Dust","1999-2000","laboratory","LBDDWS","Window, FAAS (ug/sq. ft.)",1,NA,"LBDDWSLC","2009-11-13",0,0,0,1,0,NA,NA,NA,2664,1,5,2,1294,0.485735735735736,803,0.301426426426426,819,0.307432432432432,760,0.285285285285285,137,0.0514264264264264,145,0.0544294294294294,1,"heavy metals","lead dust"
"lab20","Lead Dust","1999-2000","laboratory","LBXDFSF","Floor, FAAS (ug/sq. ft.)",1,NA,"LBDD3LC","2009-11-13",0,0,0,1,0,NA,NA,NA,212,1,5,2,96,0.452830188679245,43,0.202830188679245,50,0.235849056603774,98,0.462264150943396,16,0.0754716981132075,5,0.0235849056603774,1,"heavy metals","lead dust"
"lab20","Lead Dust","1999-2000","laboratory","LBXDFS","Floor, GFAAS (ug/sq.ft.)",1,NA,"LBDDFSLC","2009-11-13",0,0,0,0,0,NA,NA,NA,3228,1,5,2,1588,0.491945477075589,992,0.30731102850062,1009,0.312577447335812,862,0.267038413878563,178,0.0551425030978934,187,0.0579306071871128,1,"heavy metals",NA
"lab19","Measles, Rubella, and Varicella","1999-2000","laboratory","LBXVAR","Varicella",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,16050,6,49,18,8275,0.515576323987539,5394,0.33607476635514,4947,0.308224299065421,4337,0.270218068535826,740,0.0461059190031153,632,0.0393769470404984,1,"bacterial infection",NA
"lab19","Measles, Rubella, and Varicella","1999-2000","laboratory","LBDRUIU","Rubella International Units",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,16050,6,49,18,8275,0.515576323987539,5394,0.33607476635514,4947,0.308224299065421,4337,0.270218068535826,740,0.0461059190031153,632,0.0393769470404984,1,"bacterial infection",NA
"lab19","Measles, Rubella, and Varicella","1999-2000","laboratory","LBXME","Measles",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,16050,6,49,18,8275,0.515576323987539,5394,0.33607476635514,4947,0.308224299065421,4337,0.270218068535826,740,0.0461059190031153,632,0.0393769470404984,1,"bacterial infection",NA
"lab18t4","Thyroid-Stimulating Hormone and Thyroxine","1999-2000","laboratory","LBXTSH","Thyroid stim hormone (TSH) (IU/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,4392,12,85,33,2320,0.528233151183971,1844,0.419854280510018,1245,0.283469945355191,942,0.21448087431694,199,0.0453096539162113,162,0.0368852459016393,1,"hormone",NA
"lab18t4","Thyroid-Stimulating Hormone and Thyroxine","1999-2000","laboratory","LBXT4","Thyroxine (T4) (ug/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,4396,12,85,33,2324,0.528662420382166,1846,0.41992720655141,1246,0.28343949044586,943,0.214513193812557,199,0.0452684258416743,162,0.0368516833484986,1,"hormone",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXLH","Luteinizing hormone (mIU/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,1771,35,60,45,1771,1,805,0.454545454545455,432,0.243929983060418,366,0.206662902315076,101,0.057029926595144,67,0.0378317334839074,1,"hormone",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXFSH","Follicle stimulating hormone (mIU/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,1772,35,60,45.5,1772,1,806,0.454853273137698,431,0.243227990970655,367,0.207110609480813,101,0.0569977426636569,67,0.0378103837471783,1,"hormone",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSGB","Globulin (g/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26029,12,85,34,13382,0.514118867417112,11077,0.425563794229513,6833,0.262514887241154,6090,0.233969802912136,1056,0.0405701333128434,973,0.0373813823043528,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSOSSI","Osmolality (mOsml/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26046,12,85,34,13383,0.513821700069109,11082,0.425478000460723,6837,0.262497120479152,6095,0.234009060892268,1059,0.0406588343699608,973,0.037356983797896,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSCLSI","Chloride (mmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26040,12,85,34,13380,0.513824884792627,11082,0.425576036866359,6835,0.262480798771121,6094,0.234024577572965,1059,0.040668202764977,970,0.0372503840245776,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSKSI","Potassium (mmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26045,12,85,34,13383,0.513841428297178,11083,0.425532731810328,6836,0.262468803993089,6095,0.234018045690152,1059,0.0406603954693799,972,0.0373200230370513,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSNASI","Sodium (mmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26046,12,85,34,13383,0.513821700069109,11082,0.425478000460723,6837,0.262497120479152,6095,0.234009060892268,1059,0.0406588343699608,973,0.037356983797896,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSCRINV","1/Creatinine (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26047,12,85,34,13383,0.513801973355857,11083,0.425500057588206,6837,0.262487042653665,6095,0.234000076784275,1059,0.0406572733904096,973,0.0373555495834453,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSUA","Uric acid (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26044,12,85,34,13383,0.51386115804024,11082,0.425510674243588,6836,0.262478881892182,6095,0.234027031178006,1059,0.0406619566886807,972,0.0373214559975426,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSTR","Triglycerides (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26041,12,85,34,13381,0.513843554394993,11079,0.425444491378979,6839,0.262624323182673,6091,0.233900387849929,1059,0.0406666410660113,973,0.037364156522407,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSTP","Protein, total (g/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26029,12,85,34,13382,0.514118867417112,11077,0.425563794229513,6833,0.262514887241154,6090,0.233969802912136,1056,0.0405701333128434,973,0.0373813823043528,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSTB","Bilirubin, total (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26039,12,85,34,13381,0.513883021621414,11079,0.425477168862091,6836,0.262529282998579,6093,0.233995161104497,1059,0.0406697645838934,972,0.037328622450939,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSPH","Phosphorus (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26044,12,85,34,13383,0.51386115804024,11082,0.425510674243588,6836,0.262478881892182,6095,0.234027031178006,1059,0.0406619566886807,972,0.0373214559975426,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSLDSI","LDH (U/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,25955,12,85,34,13344,0.514120593334618,11006,0.424041610479676,6834,0.263301868618763,6086,0.23448275862069,1058,0.0407628587940667,971,0.0374109034868041,1,"hormone",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSIR","Iron (ug/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26038,12,85,34,13381,0.513902757508257,11078,0.425455104078654,6836,0.262539365542668,6093,0.234004147784008,1059,0.0406713265227744,972,0.0373300560718949,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSGL","Glucose (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26047,12,85,34,13383,0.513801973355857,11082,0.425461665450916,6838,0.262525434790955,6095,0.234000076784275,1059,0.0406572733904096,973,0.0373555495834453,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSGTSI","GGT (U/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26044,12,85,34,13383,0.51386115804024,11083,0.425549070803256,6836,0.262478881892182,6094,0.233988634618338,1059,0.0406619566886807,972,0.0373214559975426,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSC3SI","Bicarbonate (mmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,25962,12,85,34,13346,0.514059009321316,11010,0.424081349664895,6835,0.263269393729297,6087,0.234458054079039,1058,0.0407518681149372,972,0.0374393344118327,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSCH","Cholesterol, total (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26048,12,85,34,13383,0.513782248157248,11083,0.425483722358722,6839,0.262553746928747,6094,0.233952702702703,1059,0.0406557125307125,973,0.0373541154791155,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSCA","Calcium, total (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26047,12,85,34,13383,0.513801973355857,11083,0.425500057588206,6837,0.262487042653665,6095,0.234000076784275,1059,0.0406572733904096,973,0.0373555495834453,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSBU","Blood urea nitrogen (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26047,12,85,34,13383,0.513801973355857,11083,0.425500057588206,6837,0.262487042653665,6095,0.234000076784275,1059,0.0406572733904096,973,0.0373555495834453,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSAPSI","Alkaline phosphotase (U/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26046,12,85,34,13383,0.513821700069109,11083,0.425516394072026,6836,0.262458726867849,6095,0.234009060892268,1059,0.0406588343699608,973,0.037356983797896,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSASSI","AST (U/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,25958,12,85,34,13345,0.514099699514601,11009,0.424108174743817,6834,0.263271438477541,6086,0.23445565914169,1058,0.0407581477771785,971,0.0374065798597735,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSATSI","ALT (U/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,25959,12,85,34,13345,0.514079895219384,11010,0.42413035941292,6834,0.263261296660118,6086,0.234446627373936,1058,0.040756577680188,971,0.0374051388728379,1,"biochemistry",NA
"lab18","Biochemistry Profile and Hormones","1999-2000","laboratory","LBXSAL","Albumin (g/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26047,12,85,34,13383,0.513801973355857,11083,0.425500057588206,6837,0.262487042653665,6095,0.234000076784275,1059,0.0406572733904096,973,0.0373555495834453,1,"biochemistry",NA
"lab17","Cryptosporidum and Toxoplasma","1999-2000","laboratory","LBXTO3","Toxoplasma (Dye)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,119,6,49,18,59,0.495798319327731,15,0.126050420168067,40,0.336134453781513,36,0.302521008403361,22,0.184873949579832,6,0.0504201680672269,1,"bacterial infection",NA
"lab17","Cryptosporidum and Toxoplasma","1999-2000","laboratory","LBXTO2","Toxoplasma (IgM)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,1626,6,49,28,774,0.476014760147601,426,0.261992619926199,573,0.35239852398524,403,0.247847478474785,164,0.100861008610086,60,0.03690036900369,1,"bacterial infection",NA
"lab17","Cryptosporidum and Toxoplasma","1999-2000","laboratory","LBXTO1","Toxoplasma (IgG)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,15960,6,49,18,8229,0.515601503759399,5373,0.336654135338346,4917,0.308082706766917,4307,0.269862155388471,735,0.0460526315789474,628,0.0393483709273183,1,"bacterial infection",NA
"lab17","Cryptosporidum and Toxoplasma","1999-2000","laboratory","LBDC2","Cryptosporidium (27kDA)",1,2,NA,"2009-11-13",0,0,0,0,1,NA,NA,NA,5090,6,49,18,2632,0.517092337917485,1452,0.285265225933202,1902,0.373673870333988,1253,0.246168958742633,296,0.0581532416502947,187,0.0367387033398821,1,"bacterial infection",NA
"lab17","Cryptosporidum and Toxoplasma","1999-2000","laboratory","LBDC1","Cryptosporidium (17kDA)",1,2,NA,"2009-11-13",0,0,0,0,1,NA,NA,NA,5090,6,49,18,2632,0.517092337917485,1452,0.285265225933202,1902,0.373673870333988,1253,0.246168958742633,296,0.0581532416502947,187,0.0367387033398821,1,"bacterial infection",NA
"lab16","Urinary albumin and creatinine","1999-2000","laboratory","URXUCRSI","Creatinine, urine (umol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,23718,6,85,27,12182,0.5136183489333,9405,0.396534277763724,6575,0.277215616831099,5816,0.245214604941395,1030,0.0434269331309554,892,0.0376085673328274,1,"biochemistry",NA
"lab16","Urinary albumin and creatinine","1999-2000","laboratory","URXUCR","Creatinine, urine (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,31562,6,85,27,16212,0.513655661871871,12531,0.397028071731829,8579,0.271814206957734,7928,0.251188137633863,1267,0.0401432101894683,1257,0.0398263734871047,1,"biochemistry",NA
"lab16","Urinary albumin and creatinine","1999-2000","laboratory","URXUMASI","Albumin, urine (mg/L) SI",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,23719,6,85,27,12182,0.513596694632995,9405,0.396517559762216,6576,0.277246089632784,5816,0.245204266621696,1030,0.0434251022387116,892,0.0376069817445929,1,"biochemistry",NA
"lab16","Urinary albumin and creatinine","1999-2000","laboratory","URXUMA","Albumin, urine (ug/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,31562,6,85,27,16211,0.513623978201635,12531,0.397028071731829,8580,0.27184589062797,7927,0.251156453963627,1267,0.0401432101894683,1257,0.0398263734871047,1,"biochemistry",NA
"lab13am","Triglycerides","1999-2000","laboratory","LBDLDL","LDL-cholesterol (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,13458,3,85,28,6865,0.510105513449249,5486,0.407638579283697,3605,0.267870411651063,3317,0.246470500817358,514,0.0381928964184871,536,0.0398276118293952,1,"biochemistry",NA
"lab13am","Triglycerides","1999-2000","laboratory","LBXTR","Triglyceride (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,14260,3,85,29,7234,0.507293127629734,5807,0.407223001402525,3812,0.267321178120617,3525,0.247194950911641,557,0.0390603085553997,559,0.0392005610098177,1,"biochemistry",NA
"lab13","Total cholesterol","1999-2000","laboratory","LBDHDL","HDL-cholesterol (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,23484,3,85,26,11992,0.510645545903594,9341,0.397760177141884,6540,0.278487480838017,5684,0.242037131664112,1044,0.0444557996934083,875,0.0372594106625788,1,"biochemistry",NA
"lab13","Total cholesterol","1999-2000","laboratory","LBXTC","Total cholesterol (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,30850,3,85,26,15764,0.510988654781199,12355,0.400486223662885,8419,0.27290113452188,7604,0.246482982171799,1264,0.0409724473257699,1208,0.0391572123176661,1,"biochemistry",NA
"lab11","C-reactive protein","1999-2000","laboratory","URXNT","N-telopeptides (NTx) (nmol BCE)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,11580,8,85,40,5785,0.499568221070812,4913,0.42426597582038,3244,0.28013816925734,2421,0.209067357512953,609,0.0525906735751295,393,0.0339378238341969,1,"biochemistry",NA
"lab11","C-reactive protein","1999-2000","laboratory","LBXBAP","Bone alkaline phosphotase (ug/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,18834,8,85,26,9459,0.502230009557184,7386,0.392163109270468,5268,0.279706913029627,4617,0.245141764893278,880,0.0467240097695657,683,0.0362642030370606,1,"biochemistry",NA
"lab11","C-reactive protein","1999-2000","laboratory","LBXFB","Fibrinogen (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,5690,40,85,61,2862,0.50298769771529,2978,0.523374340949033,1269,0.223022847100176,1032,0.181370826010545,259,0.045518453427065,152,0.026713532513181,1,"biochemistry",NA
"lab11","C-reactive protein","1999-2000","laboratory","LBXHP1","Helicobacter pylori (ISR)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,7493,3,85,25,3829,0.511010276257841,2545,0.33965034031763,2566,0.342452956092353,1700,0.226878419858535,432,0.0576538102228747,250,0.033364473508608,1,"bacterial infection",NA
"lab11","C-reactive protein","1999-2000","laboratory","LBXCRP","C-reactive protein(mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,32329,1,85,24,16526,0.51118191097776,12785,0.395465371647747,8903,0.275387423056698,8015,0.24791982430635,1336,0.0413251260478208,1290,0.0399022549413839,1,"biochemistry",NA
"lab10am","Plasma Glucose","1999-2000","laboratory","LBXINSI","Insulin: SI(pmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,6365,12,85,34,3284,0.515946582875098,2674,0.420109976433621,1808,0.284053417124902,1369,0.215082482325216,301,0.0472898664571877,213,0.0334642576590731,1,"hormone",NA
"lab10am","Plasma Glucose","1999-2000","laboratory","LBXIN","Insulin (uU/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,12581,12,85,34,6404,0.509021540418091,5372,0.426993084810428,3274,0.260233685716557,2964,0.235593355059216,488,0.0387886495509101,483,0.0383912248628885,1,"hormone",NA
"lab10am","Plasma Glucose","1999-2000","laboratory","LBXCPSI","C-peptide: SI(nmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,9501,12,85,34,4846,0.510051573518577,4052,0.426481423008104,2536,0.266919271655615,2171,0.228502262919693,395,0.0415745710977792,347,0.0365224713188085,1,"biochemistry",NA
"lab10am","Plasma Glucose","1999-2000","laboratory","LBXGLUSI","Plasma glucose: SI(mmol/L)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,6476,12,85,34,3346,0.516676961087091,2703,0.417387276096356,1833,0.283045089561458,1408,0.217418159357628,310,0.0478690549722051,222,0.0342804200123533,1,"biochemistry",NA
"lab10am","Plasma Glucose","1999-2000","laboratory","LBXGLU","Glucose, plasma (mg/dL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,12773,12,85,34,6526,0.510921474986299,5435,0.425506928677679,3312,0.259296954513427,3032,0.237375714397557,499,0.0390667814922101,495,0.0387536209191263,1,"biochemistry",NA
"lab10","Glycohemoglobin","1999-2000","laboratory","LBXGH","Glycohemoglobin (%)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,26436,12,85,34,13641,0.516000907852928,11235,0.424988651838402,6916,0.261612952035104,6220,0.235285217128159,1074,0.0406264185201997,991,0.0374867604781359,1,"biochemistry",NA
"lab09","Herpes I and II","1999-2000","laboratory","LBXHE2","Herpes II",1,2,NA,"2009-11-13",0,0,0,0,1,NA,NA,NA,11297,18,49,30,6046,0.535186332654687,4629,0.409754802159865,3064,0.271222448437638,2603,0.230415154465787,535,0.0473577055855537,466,0.0412498893511552,1,"viral infection",NA
"lab09","Herpes I and II","1999-2000","laboratory","LBXHE1","Herpes I",1,2,NA,"2009-11-13",0,0,0,0,1,NA,NA,NA,15400,14,49,24,8057,0.523181818181818,5689,0.369415584415584,4482,0.291038961038961,3920,0.254545454545455,693,0.045,616,0.04,1,"viral infection",NA
"lab06hm","Heavy Metals","1999-2000","laboratory","URXUTU","Tungsten, urine (ng/mL)",1,NA,NA,"2009-11-13",0,0,0,0,0,NA,NA,NA,10124,6,85,27,5105,0.504247333069933,4003,0.395397076254445,2740,0.270644014223627,2590,0.255827736072699,407,0.0402015013828526,384,0.0379296720663769,1,"heavy metals",NA
